Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
12,0.0,17.114285714285714,1.44,17.7,89,0.0,7.3,1653.4,4.8,166.1,0.4481
12,0.0,17.34285714285714,1.87,18.4,54,0.0,5.6,1648.2,5.3,166.8,0.4204
12,0.0,17.442857142857143,2.36,18.6,51,0.0,6.6,1650.2,4.9,166.4,0.4214
12,0.0,17.914285714285715,2.43,19.1,54,0.0,7.0,1649.2,4.6,166.8,0.425
12,0.0,18.2,1.96,19.0,63,0.0,6.6,1651.6,5.4,164.6,0.4294
12,0.0,18.242857142857144,1.88,18.2,65,0.0,6.8,1649.3,5.0,169.2,0.404
12,0.0,18.257142857142856,1.3,16.8,75,0.0,5.9,1651.6,5.6,166.6,0.4303
12,0.0,18.1,1.22,16.6,97,0.0,7.2,1650.7,4.9,167.9,0.4301
12,0.0,17.65714285714286,1.23,15.3,90,0.0,7.3,1650.3,4.9,167.3,0.4214
12,0.0,17.185714285714287,1.37,15.3,87,0.0,7.9,1651.6,5.3,166.7,0.4191
12,0.0,16.62857142857143,1.09,15.2,94,0.0,6.8,1650.6,5.3,165.5,0.4347
12,0.0,16.214285714285715,1.12,16.1,81,0.0,5.7,1649.4,5.0,165.9,0.4394
12,0.0,15.785714285714286,1.17,15.2,82,0.0,6.4,1655.2,6.0,166.7,0.4328
12,0.0,15.414285714285715,1.14,14.2,76,0.0,6.2,1650.3,4.9,166.4,0.4327
12,0.0,14.985714285714284,2.11,13.6,55,0.0,8.7,1647.7,4.6,165.8,0.4301
12,0.6,14.585714285714285,1.23,12.5,77,0.6,7.7,1649.7,4.7,166.2,0.4308
12,0.6,14.271428571428572,1.22,13.1,76,0.0,7.2,1649.1,4.9,167.6,0.4408
12,0.6,14.014285714285714,1.24,13.4,78,0.0,7.3,1652.2,5.5,168.1,0.4549
12,0.6,13.657142857142858,1.32,13.6,71,0.0,7.0,1651.5,4.9,165.6,0.453
12,0.6,13.62857142857143,1.4,15.0,57,0.0,5.4,1651.6,5.5,165.9,0.4143
12,0.6,13.542857142857143,1.57,13.6,65,0.0,7.6,1650.4,5.1,167.3,0.3989
12,0.8,13.514285714285716,1.05,13.4,95,0.2,7.5,1650.6,5.3,166.8,0.4386
12,0.2,13.614285714285716,1.28,13.2,100,0.0,9.8,1650.4,5.1,166.6,0.4309
1,0.2,13.385714285714284,1.04,11.5,96,0.0,8.8,1650.9,5.1,168.1,0.4297
1,0.2,13.1,1.14,11.4,86,0.0,8.7,1652.3,5.2,167.2,0.4363
1,0.2,12.728571428571428,1.4,11.0,73,0.0,9.4,1651.5,4.8,165.1,0.4269
1,0.2,12.285714285714286,1.01,11.9,67,0.0,5.8,1651.8,4.8,166.0,0.4063
1,0.2,12.314285714285715,1.24,13.8,76,0.0,6.9,1651.7,5.1,165.0,0.4135
1,0.0,12.542857142857143,1.22,15.0,80,0.0,6.6,1652.3,5.6,166.8,0.4144
1,0.0,12.957142857142856,1.68,16.1,67,0.0,7.1,1651.4,4.5,165.4,0.4406
1,0.0,13.799999999999999,1.46,17.4,74,0.0,6.3,1651.5,4.4,164.9,0.4589
1,0.0,14.714285714285714,1.38,17.8,66,0.0,5.2,1652.8,4.9,164.5,0.4236
1,0.0,15.785714285714286,1.75,18.5,70,0.0,6.7,1650.0,5.3,169.4,0.4696
1,0.0,16.442857142857143,1.37,16.5,88,0.0,7.4,1649.7,5.0,165.4,0.4022
1,0.0,16.3,1.28,12.8,80,0.0,8.1,1649.2,4.6,166.6,0.423
1,2.0,15.842857142857143,1.02,11.8,81,2.0,7.1,1651.3,5.0,167.1,0.4333
1,2.1,15.428571428571429,1.14,13.2,94,0.1,8.2,1648.2,4.5,167.1,0.3923
1,2.1,14.9,1.0,13.7,96,0.0,7.1,1651.7,5.2,167.7,0.4534
1,2.1,13.971428571428573,0.72,11.3,100,0.0,6.4,1650.8,4.9,166.9,0.4202
1,2.1,12.885714285714286,0.98,10.9,100,0.0,9.1,1652.7,5.0,166.5,0.4311
1,2.1,12.400000000000002,0.91,13.1,94,0.0,6.6,1650.0,5.1,167.3,0.4373
1,3.0,12.37142857142857,1.06,12.6,69,0.9,5.9,1650.7,5.1,167.3,0.4067
1,1.6,12.542857142857143,1.74,13.0,81,0.6,11.0,1652.7,4.8,167.1,0.4671
1,1.5,12.614285714285714,1.3,13.7,77,0.0,7.4,1653.1,5.3,167.8,0.4326
1,1.5,12.485714285714286,1.47,12.8,74,0.0,8.6,1650.0,5.2,166.2,0.4255
1,1.5,12.971428571428572,1.6,14.7,57,0.0,6.3,1651.3,4.5,166.8,0.4139
1,17.3,13.114285714285714,0.96,11.9,93,15.8,7.6,1651.4,4.9,165.4,0.4337
1,41.5,13.157142857142857,1.48,13.4,92,24.2,10.3,1651.6,4.7,166.7,0.407
1,40.6,13.557142857142859,1.09,15.4,77,0.0,5.5,1650.6,4.6,166.2,0.4327
1,40.0,13.971428571428572,1.33,15.9,71,0.0,6.0,1652.9,5.2,168.3,0.4516
1,40.0,14.571428571428571,2.03,17.9,67,0.0,7.7,1648.2,4.9,165.2,0.4481
1,40.0,15.057142857142855,1.64,16.2,86,0.0,8.8,1650.4,5.0,166.4,0.4223
1,48.9,14.857142857142858,1.46,13.3,91,8.9,10.1,1651.7,4.8,166.4,0.4264
1,33.49999999999999,15.271428571428572,1.12,14.8,73,0.4,5.6,1651.7,5.1,167.8,0.4387
2,9.3,15.685714285714285,1.77,16.3,69,0.0,7.6,1653.0,5.2,165.5,0.4483
2,9.3,16.0,2.06,17.6,70,0.0,8.3,1652.8,5.7,167.0,0.4536
2,9.3,16.142857142857142,0.83,16.9,87,0.0,4.3,1650.6,4.9,167.1,0.455
2,9.3,16.057142857142857,1.11,17.3,99,0.0,6.4,1652.9,4.6,168.1,0.4166
2,9.3,16.042857142857144,1.51,16.1,99,0.0,9.4,1649.9,4.8,166.0,0.4419
2,0.7,16.314285714285713,1.54,15.2,99,0.3,10.1,1652.4,5.3,165.4,0.4098
2,0.3,16.3,1.64,14.7,77,0.0,8.7,1653.7,4.8,167.6,0.4237
2,0.3,16.185714285714287,1.23,15.5,90,0.0,7.2,1652.8,4.6,165.3,0.413
2,0.3,16.02857142857143,1.06,16.5,83,0.0,5.4,1651.2,4.8,166.4,0.4133
2,1.5,15.914285714285715,1.59,16.1,76,1.2,7.6,1650.5,4.8,166.7,0.4342
2,1.7,15.6,1.55,15.1,82,0.2,8.5,1648.7,4.7,167.7,0.4202
2,1.7,15.185714285714285,2.3,13.2,72,0.0,12.7,1651.5,5.1,165.1,0.4349
2,1.4,15.5,1.8,17.4,84,0.0,8.8,1649.3,5.0,166.6,0.4125
2,1.4,15.771428571428572,1.6,16.6,86,0.0,8.4,1649.8,5.2,167.0,0.4379
2,1.4,15.985714285714286,1.91,17.0,89,0.0,10.1,1649.2,4.9,166.0,0.4241
2,1.4,16.2,1.96,18.0,80,0.0,8.8,1650.3,5.2,166.6,0.4262
2,0.2,16.642857142857142,2.06,19.2,84,0.0,9.1,1651.0,4.9,168.1,0.4111
2,0.0,17.114285714285714,1.67,18.4,94,0.0,8.6,1651.4,4.7,166.4,0.4459
2,0.0,18.04285714285714,1.91,19.7,96,0.0,9.4,1650.1,4.8,166.6,0.4327
2,0.0,18.557142857142857,2.68,21.0,83,0.0,10.7,1652.6,4.5,168.1,0.4387
2,4.4,18.914285714285715,1.94,19.1,70,4.4,7.2,1650.7,5.5,166.7,0.4115
2,4.4,19.114285714285717,2.13,18.4,70,0.0,8.2,1649.8,5.0,168.6,0.4407
2,4.4,19.271428571428572,2.3,19.1,58,0.0,7.1,1651.3,4.8,165.0,0.4312
2,4.4,19.314285714285713,2.5,19.5,87,0.0,11.3,1653.9,4.9,166.7,0.4232
2,4.6000000000000005,19.25714285714286,1.55,18.0,92,0.2,8.0,1651.5,4.3,167.9,0.4513
2,5.2,18.957142857142856,2.08,17.6,77,0.6,9.2,1650.5,5.4,166.1,0.4367
2,5.300000000000001,18.400000000000002,2.23,17.1,68,0.1,9.0,1648.7,5.4,166.7,0.4374
2,0.9,18.300000000000004,1.91,18.4,73,0.0,7.7,1650.7,5.0,168.5,0.4011
3,2.0,18.1,2.75,17.0,62,1.1,10.2,1651.4,5.1,166.1,0.4468
3,2.5,18.27142857142857,3.46,20.3,63,0.5,10.9,1650.4,4.6,167.6,0.4373
3,2.5,18.6,4.4,21.8,56,0.0,11.5,1648.5,4.6,167.9,0.4492
3,5.4,19.0,4.16,20.8,51,3.1,10.4,1649.7,4.5,167.1,0.4217
3,6.4,19.428571428571427,1.92,20.6,73,1.6,6.9,1653.2,5.0,167.0,0.4199
3,6.3,19.714285714285715,2.44,19.1,75,0.0,9.7,1653.2,5.3,165.8,0.4548
3,6.3,19.814285714285717,2.75,19.1,81,0.0,11.8,1649.7,4.9,167.9,0.445
3,5.7,20.0,2.44,18.3,80,0.5,10.8,1652.0,5.1,165.5,0.4092
3,5.9,19.557142857142857,1.04,17.2,80,0.7,4.9,1649.2,5.3,167.5,0.4308
3,6.6,19.214285714285715,2.19,19.4,85,0.7,9.7,1653.1,4.5,166.4,0.4459
3,3.7999999999999994,18.900000000000002,1.9,18.6,84,0.3,8.7,1651.4,5.6,166.5,0.4333
3,3.1999999999999993,18.742857142857144,1.62,19.5,83,1.0,7.0,1652.4,5.3,166.8,0.4224
3,7.8999999999999995,18.728571428571428,1.84,19.0,89,4.7,8.7,1648.4,5.2,167.6,0.4206
3,11.7,18.74285714285714,2.02,19.2,78,3.8,8.3,1652.0,5.3,168.9,0.4316
3,11.799999999999999,18.814285714285713,1.8,18.8,74,0.6,7.2,1651.0,5.3,167.1,0.4459
3,13.8,19.099999999999998,1.67,19.2,83,2.7,7.3,1652.3,5.1,166.1,0.4157
3,17.6,18.82857142857143,1.57,17.5,86,4.5,7.8,1652.4,5.4,165.3,0.3986
3,24.9,18.285714285714285,1.07,14.8,94,7.6,6.9,1651.1,4.9,168.4,0.4245
3,26.9,17.642857142857142,1.55,15.0,96,3.0,10.0,1650.1,5.1,167.2,0.4374
3,31.0,16.900000000000002,1.52,13.8,99,8.8,11.0,1652.2,5.4,166.7,0.4407
3,42.0,15.928571428571429,1.24,12.4,99,14.8,10.0,1650.9,4.2,167.1,0.4154
3,44.5,15.485714285714286,1.77,15.7,85,3.1,9.7,1649.7,5.1,167.9,0.4346
3,41.800000000000004,15.385714285714286,1.7,18.5,87,0.0,8.1,1649.6,5.2,166.5,0.421
3,38.7,15.528571428571428,2.67,18.5,78,1.4,11.4,1648.8,4.5,166.2,0.4416
3,39.900000000000006,15.900000000000002,1.33,17.4,92,8.8,7.1,1650.2,5.1,165.4,0.4286
3,40.6,16.371428571428574,1.55,18.3,83,3.7,7.1,1652.7,4.8,165.7,0.4432
3,31.900000000000002,16.95714285714286,2.51,17.9,71,0.1,10.1,1651.3,5.1,166.6,0.4316
3,17.5,17.87142857142857,3.15,18.8,64,0.4,10.9,1650.2,5.0,168.3,0.4381
3,14.500000000000002,18.400000000000002,1.77,19.4,69,0.1,6.4,1652.2,4.7,166.4,0.424
3,18.1,18.771428571428572,2.23,21.1,72,3.6,7.7,1649.8,5.3,167.3,0.4199
3,38.6,18.271428571428572,1.95,15.0,99,21.9,13.0,1651.1,4.9,168.3,0.4263
4,37.9,17.757142857142856,0.87,13.8,99,8.1,6.3,1650.7,5.1,167.5,0.4398
4,36.1,17.485714285714284,1.34,16.4,96,1.9,7.9,1652.2,5.4,169.4,0.4685
4,36.3,17.714285714285715,3.02,19.5,70,0.3,11.0,1648.6,4.7,167.1,0.4495
4,40.300000000000004,17.414285714285715,1.74,16.7,67,4.4,7.1,1649.7,5.0,166.8,0.4534
4,40.2,17.485714285714288,2.29,19.9,65,0.0,7.6,1648.5,4.9,166.5,0.429
4,37.8,17.342857142857145,2.97,20.1,68,1.2,10.2,1650.6,4.9,169.4,0.4225
4,15.9,18.314285714285717,2.34,21.8,67,0.0,7.3,1652.8,5.6,168.5,0.3975
4,7.800000000000001,19.414285714285715,2.58,21.5,74,0.0,9.0,1650.2,5.1,165.2,0.4216
4,11.4,20.0,1.84,20.5,77,5.5,7.0,1650.2,5.1,169.5,0.4099
4,11.100000000000001,20.37142857142857,3.14,22.1,68,0.0,9.8,1652.3,5.2,167.6,0.4421
4,6.7,21.342857142857145,2.73,23.5,54,0.0,6.4,1652.6,5.1,167.2,0.4276
4,9.3,21.97142857142857,2.87,24.3,66,2.6,7.9,1650.9,4.5,167.6,0.4108
4,8.100000000000001,22.657142857142855,3.28,24.9,65,0.0,8.7,1652.0,5.7,165.8,0.4388
4,8.100000000000001,23.17142857142857,3.65,25.4,63,0.0,9.2,1649.4,4.6,167.2,0.4354
4,11.3,23.642857142857142,4.88,24.8,64,3.2,12.8,1653.1,5.5,166.6,0.4136
4,6.0,24.24285714285714,4.13,24.7,57,0.2,9.7,1654.2,5.2,166.6,0.4533
4,8.0,24.714285714285715,3.75,25.4,58,2.0,8.7,1651.8,5.1,168.2,0.4193
4,12.700000000000001,25.02857142857143,3.88,25.7,62,4.7,9.5,1647.9,4.9,166.7,0.4395
4,19.6,25.185714285714283,3.05,25.4,69,9.5,8.4,1650.2,5.8,167.1,0.4287
4,24.6,24.414285714285715,2.61,19.5,94,5.0,12.7,1651.9,5.2,167.4,0.4553
4,31.200000000000003,23.714285714285715,1.95,20.5,97,6.6,9.3,1650.4,5.0,168.1,0.4444
4,30.6,23.157142857142855,2.41,20.9,77,2.6,9.0,1652.9,4.8,168.5,0.4141
4,32.0,22.585714285714285,2.36,20.7,63,1.6,7.3,1651.9,4.8,167.0,0.4579
4,37.3,21.442857142857143,1.72,17.4,83,7.3,8.3,1649.9,5.0,166.5,0.4116
4,32.7,20.557142857142857,2.32,19.5,78,0.1,9.4,1651.0,4.7,169.3,0.4147
4,26.9,19.91428571428571,2.15,20.9,69,3.7,7.2,1649.7,5.2,163.9,0.455
4,27.7,20.02857142857143,1.83,20.3,81,5.8,7.4,1650.7,4.8,168.0,0.4302
4,21.5,20.085714285714285,1.89,20.9,83,0.4,7.6,1650.2,5.3,166.8,0.4353
4,31.700000000000003,20.214285714285715,2.0,21.8,85,12.8,7.9,1652.8,5.3,167.7,0.4369
4,49.3,19.728571428571428,1.83,17.3,100,19.2,10.7,1654.2,5.0,167.0,0.4144
5,55.3,19.628571428571426,1.44,16.7,100,13.3,8.7,1648.9,5.2,168.5,0.4588
5,71.7,18.985714285714284,1.2,15.0,94,16.5,7.6,1648.1,5.2,167.5,0.4635
5,79.0,18.342857142857145,1.76,16.4,95,11.0,10.3,1650.6,4.6,165.3,0.4026
5,77.6,18.1,1.13,18.6,99,4.4,6.1,1648.7,5.5,165.2,0.4239
5,78.89999999999999,17.914285714285715,2.49,19.6,84,1.7,10.8,1651.1,4.9,166.7,0.4408
5,66.1,18.1,3.44,23.1,81,0.0,12.2,1652.1,5.2,167.7,0.4289
5,47.0,18.842857142857145,4.06,22.5,70,0.1,12.8,1653.2,5.2,168.6,0.4225
5,34.6,19.599999999999998,3.59,22.0,72,0.9,11.9,1651.3,4.3,166.2,0.439
5,18.1,20.642857142857142,4.57,22.3,62,0.0,12.9,1650.7,4.8,164.3,0.4405
5,7.4,21.457142857142856,4.06,22.1,48,0.3,9.0,1648.0,5.3,167.5,0.456
5,3.7,22.071428571428573,2.78,22.9,69,0.7,8.5,1651.0,5.0,167.1,0.4046
5,1.9999999999999998,22.942857142857147,2.85,25.7,64,0.0,7.2,1651.1,5.2,167.2,0.4155
5,2.0,23.41428571428571,4.61,26.4,66,0.0,11.7,1652.0,5.0,165.7,0.4193
5,2.4,23.61428571428571,4.65,23.9,55,0.5,10.9,1649.9,5.4,168.4,0.4666
5,2.7,24.028571428571432,4.36,24.9,75,1.2,13.3,1650.3,5.0,166.0,0.4532
5,2.7,24.74285714285714,5.42,27.3,70,0.0,14.1,1648.8,5.4,167.4,0.4347
5,3.9000000000000004,25.314285714285717,4.6,26.1,62,1.5,11.1,1647.6,4.7,167.3,0.4293
5,3.4,25.728571428571428,4.38,25.8,78,0.2,13.4,1649.3,5.0,167.7,0.4372
5,3.5,25.599999999999998,5.52,24.8,65,0.1,14.7,1648.6,4.8,166.1,0.4482
5,4.5,25.285714285714285,4.84,24.2,67,1.0,13.6,1651.5,5.1,165.9,0.4268
5,4.0,25.771428571428572,2.35,27.3,79,0.0,6.9,1650.2,4.9,168.0,0.4347
5,4.0,25.985714285714288,4.88,26.4,71,1.2,13.3,1650.2,4.9,167.7,0.4255
5,4.3999999999999995,25.771428571428572,3.32,25.8,83,0.4,10.8,1649.5,4.8,167.4,0.4097
5,16.5,25.071428571428573,1.65,21.2,93,13.6,7.3,1646.2,4.9,168.4,0.4038
5,23.4,24.185714285714287,1.58,19.6,98,7.1,8.0,1653.3,5.0,167.4,0.4202
5,31.799999999999997,23.542857142857144,1.76,20.3,96,8.5,8.4,1649.5,4.4,166.6,0.425
5,31.299999999999997,23.142857142857142,2.16,21.4,98,0.5,10.0,1650.4,4.3,167.6,0.4371
5,31.299999999999997,22.614285714285717,3.07,23.6,85,0.0,11.2,1648.8,5.0,167.5,0.4346
5,31.799999999999997,22.085714285714285,2.01,22.7,96,1.7,8.6,1652.5,4.2,167.6,0.4097
5,34.1,21.82857142857143,1.75,24.0,95,2.7,7.0,1651.2,4.9,165.9,0.4307
5,47.8,21.87142857142857,2.91,21.5,89,27.3,12.2,1649.8,4.9,165.8,0.4224
6,42.199999999999996,22.542857142857144,1.97,24.3,83,1.5,6.8,1650.4,5.2,168.1,0.4269
6,39.8,22.91428571428571,2.66,22.9,79,6.1,9.3,1653.5,4.8,166.8,0.4318
6,39.4,23.285714285714285,2.01,24.0,73,0.1,6.2,1650.9,5.5,164.7,0.4498
6,39.4,23.728571428571428,2.97,26.7,79,0.0,8.9,1650.7,5.3,165.4,0.4237
6,37.7,24.085714285714285,3.13,25.2,73,0.0,9.2,1649.6,4.5,165.4,0.4558
6,37.699999999999996,23.928571428571427,2.14,22.9,75,2.7,7.1,1648.2,4.9,168.3,0.4111
6,11.099999999999996,24.514285714285712,3.47,25.6,58,0.7,8.0,1650.8,5.5,166.9,0.4174
6,9.599999999999996,24.82857142857143,3.79,26.5,69,0.0,10.0,1651.5,4.8,167.0,0.4292
6,3.4999999999999964,25.47142857142857,3.08,27.4,63,0.0,7.2,1652.6,5.0,166.6,0.4131
6,5.799999999999997,25.914285714285715,4.3,27.1,57,2.4,9.2,1647.6,5.4,165.7,0.4108
6,6.199999999999997,26.057142857142853,2.88,27.7,76,0.4,8.0,1649.3,4.8,167.9,0.4317
6,8.699999999999996,26.414285714285715,3.07,27.7,83,2.5,9.3,1650.1,5.3,167.8,0.4107
6,6.099999999999996,27.285714285714285,4.57,29.0,93,0.1,14.8,1651.0,4.7,166.2,0.4162
6,5.599999999999996,27.614285714285717,5.62,27.9,75,0.2,15.3,1650.8,4.1,168.7,0.4294
6,5.599999999999996,27.87142857142857,5.92,28.3,76,0.0,16.1,1650.8,5.4,167.9,0.4561
6,5.599999999999996,28.071428571428573,3.28,28.8,78,0.0,9.0,1651.6,5.1,166.0,0.4277
6,10.399999999999997,28.17142857142857,2.5,27.8,89,7.2,8.1,1649.6,5.2,166.7,0.4326
6,12.499999999999996,28.12857142857143,3.12,27.4,85,2.5,9.8,1652.4,4.7,166.6,0.4134
6,13.599999999999996,28.0,2.08,26.8,97,3.6,7.6,1651.7,4.7,167.4,0.4149
6,18.999999999999996,27.485714285714284,2.57,25.4,96,5.5,9.8,1650.5,5.3,165.3,0.3962
6,29.699999999999996,27.12857142857143,2.18,25.4,98,10.9,8.5,1653.4,5.1,166.2,0.4158
6,35.0,26.7,3.12,25.3,98,5.3,12.2,1653.3,5.0,168.0,0.4421
6,50.099999999999994,26.11428571428571,1.8,24.7,98,15.1,7.2,1652.4,5.1,165.1,0.422
6,46.199999999999996,25.742857142857144,2.59,25.2,100,3.3,10.4,1646.5,5.5,166.8,0.4329
6,78.5,25.25714285714286,2.02,24.0,100,34.8,8.5,1653.4,5.2,165.5,0.4339
6,84.1,24.8,2.67,23.6,99,9.2,11.3,1652.2,4.9,168.1,0.4416
6,79.89999999999999,24.714285714285715,1.99,24.8,100,1.3,8.1,1654.0,4.6,167.4,0.4555
6,74.3,24.414285714285715,2.09,23.3,97,5.3,8.8,1652.9,5.2,165.2,0.4397
6,84.6,24.185714285714287,1.21,23.7,99,15.6,5.1,1653.4,4.7,165.7,0.427
6,98.1,23.928571428571427,1.92,22.9,99,28.6,8.4,1652.3,4.6,167.0,0.4426
7,113.39999999999999,23.54285714285714,1.47,22.5,100,18.6,6.6,1653.0,5.4,164.2,0.4352
7,84.6,23.61428571428571,1.24,24.5,100,6.0,5.1,1654.0,5.3,165.7,0.397
7,78.7,23.771428571428572,2.05,24.7,98,3.3,8.2,1651.3,5.1,166.0,0.4126
7,84.2,23.871428571428574,1.82,25.5,100,6.8,7.2,1648.6,4.6,168.5,0.4272
7,93.39999999999999,23.928571428571427,2.06,23.7,100,14.5,8.8,1650.5,5.5,166.3,0.4218
7,84.0,23.95714285714286,2.39,23.9,100,6.2,10.1,1651.6,5.3,167.8,0.4288
7,59.0,24.071428571428573,2.1,23.7,96,3.6,8.6,1651.1,4.9,166.4,0.3942
7,58.0,24.32857142857143,3.11,24.3,99,17.6,12.8,1649.1,4.8,167.9,0.4432
7,62.4,24.214285714285715,2.97,23.7,97,10.4,12.3,1648.6,5.0,165.1,0.4298
7,63.1,24.27142857142857,2.33,25.1,98,4.0,9.2,1649.9,4.9,166.1,0.4488
7,61.0,24.085714285714285,2.27,24.2,98,4.7,9.3,1652.2,5.7,166.9,0.431
7,53.4,24.042857142857144,2.43,23.4,100,6.9,10.5,1653.4,4.9,167.2,0.4336
7,59.400000000000006,24.071428571428573,1.5,24.1,100,12.2,6.3,1652.4,4.7,167.4,0.4151
7,60.1,24.214285714285715,2.62,24.7,100,4.3,10.7,1652.6,5.5,167.2,0.4125
7,50.4,24.02857142857143,2.16,23.0,100,7.9,9.5,1650.9,4.8,167.6,0.4326
7,43.8,24.157142857142855,2.56,24.6,100,3.8,10.5,1648.4,5.2,167.0,0.4306
7,43.2,23.985714285714288,2.37,23.9,100,3.4,10.0,1650.3,5.2,167.2,0.406
7,55.199999999999996,23.54285714285714,1.8,21.1,100,16.7,8.6,1650.6,5.0,165.8,0.4447
7,53.599999999999994,23.785714285714285,2.08,25.1,92,5.3,7.7,1650.3,4.7,165.1,0.4313
7,43.99999999999999,24.185714285714283,2.44,26.9,95,2.6,8.7,1651.1,5.0,165.7,0.423
7,48.9,24.25714285714286,1.69,25.2,96,9.2,6.5,1651.7,4.6,165.0,0.4176
7,46.0,24.400000000000002,1.6,24.0,95,5.0,6.4,1652.3,5.0,167.3,0.4419
7,47.2,24.485714285714288,1.71,25.2,99,5.0,6.8,1650.6,5.2,168.1,0.4202
7,52.699999999999996,24.571428571428573,1.84,24.5,100,8.9,7.6,1648.1,5.5,165.9,0.4341
7,40.5,24.985714285714288,1.92,24.0,100,4.5,8.1,1650.3,4.7,168.2,0.4281
7,44.2,24.657142857142855,1.87,22.8,100,9.0,8.3,1651.1,4.9,167.5,0.4226
7,52.3,24.214285714285715,1.48,23.8,100,10.7,6.3,1652.8,4.8,166.3,0.4111
7,49.099999999999994,23.985714285714288,1.73,23.6,100,6.0,7.4,1650.1,5.1,166.6,0.4501
7,47.9,23.87142857142857,1.16,23.2,99,3.8,5.0,1651.8,4.5,168.3,0.4155
7,49.5,23.728571428571428,1.82,24.2,100,6.6,7.6,1651.4,4.7,164.2,0.4177
7,45.4,23.7,1.58,24.3,99,4.8,6.5,1651.1,4.5,168.3,0.4507
8,46.0,23.900000000000002,2.0,25.4,97,5.1,7.7,1652.4,4.6,168.1,0.4291
8,47.199999999999996,24.128571428571426,2.86,24.4,98,10.2,11.6,1650.0,4.8,166.3,0.4354
8,50.6,24.22857142857143,1.98,24.5,98,14.1,8.0,1650.1,5.5,166.9,0.4533
8,51.599999999999994,24.328571428571426,2.07,24.3,100,7.0,8.6,1651.0,5.1,169.0,0.4529
8,52.4,24.414285714285715,1.86,23.8,100,4.6,7.9,1650.0,5.0,165.4,0.4224
8,50.599999999999994,24.528571428571432,1.83,25.0,100,4.8,7.4,1651.8,5.4,166.8,0.4479
8,57.9,24.542857142857144,1.72,24.4,100,12.1,7.1,1649.9,5.1,167.8,0.4065
8,57.9,24.357142857142858,1.77,24.1,100,5.1,7.4,1651.3,5.1,167.3,0.4042
8,57.1,24.242857142857144,1.14,23.6,100,9.4,4.9,1650.8,4.9,167.1,0.4313
8,59.6,24.17142857142857,1.58,24.0,99,16.6,6.6,1651.3,4.8,169.2,0.4293
8,75.7,24.25714285714286,1.21,24.9,98,23.1,4.8,1650.3,4.6,165.7,0.4403
8,76.50000000000001,24.342857142857138,1.3,24.4,100,5.4,5.4,1650.5,4.8,165.7,0.4387
8,108.4,23.957142857142856,2.54,22.3,100,36.7,11.5,1651.1,4.9,164.0,0.441
8,223.9,23.785714285714285,2.77,23.2,98,127.6,11.8,1651.3,5.1,165.7,0.4546
8,219.5,23.842857142857138,1.94,24.5,99,0.7,7.9,1651.0,5.0,166.2,0.46
8,212.1,24.099999999999998,1.49,25.4,98,2.0,5.8,1653.6,4.9,167.4,0.4438
8,200.60000000000002,24.17142857142857,1.86,24.5,99,5.1,7.6,1649.5,4.7,168.2,0.4303
8,179.29999999999998,24.37142857142857,2.58,26.3,99,1.8,9.8,1650.9,5.1,165.8,0.4275
8,189.10000000000002,24.471428571428568,1.89,25.1,100,15.2,7.6,1648.6,4.9,166.8,0.4304
8,156.9,24.728571428571428,2.31,24.1,100,4.5,9.7,1651.6,5.1,168.7,0.422
8,35.9,24.971428571428568,1.92,24.9,100,6.6,7.8,1649.3,4.4,166.8,0.4445
8,51.39999999999999,24.75714285714286,1.98,23.0,100,16.2,8.7,1650.6,5.1,167.6,0.4462
8,69.8,24.314285714285717,2.25,22.3,99,20.4,10.1,1650.4,5.2,168.3,0.4211
8,82.1,24.014285714285716,1.04,22.4,100,17.4,4.7,1651.4,5.2,165.9,0.4281
8,84.4,23.67142857142857,1.99,23.9,100,4.1,8.4,1650.2,4.9,165.6,0.4041
8,70.3,23.557142857142857,1.85,24.3,100,1.1,7.7,1650.1,5.3,168.9,0.4292
8,66.39999999999999,23.642857142857142,1.81,24.7,100,0.6,7.4,1653.2,4.6,167.7,0.4312
8,62.4,23.414285714285715,1.65,23.3,99,2.6,7.1,1651.4,5.0,165.4,0.414
8,49.3,23.52857142857143,1.57,23.8,99,3.1,6.6,1650.2,4.9,165.7,0.4227
8,31.799999999999997,23.842857142857138,1.64,24.5,99,2.9,6.7,1650.6,5.3,166.8,0.4133
8,16.3,24.142857142857142,2.08,24.5,98,1.9,8.4,1653.5,4.4,168.7,0.407
9,13.1,24.38571428571429,2.17,25.6,98,0.9,8.4,1650.6,4.7,168.2,0.4528
9,12.4,24.642857142857142,1.56,26.1,98,0.4,5.9,1650.0,5.5,168.3,0.407
9,17.5,24.771428571428572,2.18,25.6,100,5.7,8.6,1650.0,4.3,166.5,0.4323
9,21.9,25.114285714285717,1.83,25.7,100,7.0,7.2,1650.2,5.2,167.0,0.4452
9,25.9,25.228571428571428,1.29,24.6,94,7.1,5.0,1650.1,4.8,166.0,0.4519
9,25.5,25.314285714285717,1.77,25.1,90,2.5,6.4,1649.1,5.1,166.5,0.4147
9,23.6,25.514285714285712,1.24,25.9,99,0.0,4.8,1649.3,5.4,165.7,0.4498
9,23.799999999999997,25.228571428571428,1.53,23.6,99,1.1,6.5,1649.8,5.1,166.0,0.433
