Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Risk_Category,Risk_Level_Numeric
10,2.9000000000000004,27.6,1.66,26.5,95,0.6,6.0,698.3,21.6,313.6,0.1761,Low Risk,0
10,4.6,27.214285714285715,1.5,25.6,100,1.7,5.9,697.7,22.1,313.1,0.1926,Low Risk,0
10,3.5,26.942857142857143,1.81,26.9,100,0.0,6.8,698.9,22.5,313.5,0.2304,Low Risk,0
10,4.4,26.77142857142857,1.81,27.0,99,0.9,6.7,701.6,21.9,314.4,0.1938,Low Risk,0
10,4.5,26.457142857142856,1.41,26.3,100,0.2,5.4,701.8,21.8,312.8,0.1908,Low Risk,0
10,3.4,26.61428571428572,1.64,27.2,92,0.0,5.6,698.6,22.2,312.2,0.1908,Low Risk,0
10,3.4,26.642857142857142,1.94,27.0,95,0.0,6.9,700.5,22.3,311.7,0.1886,Low Risk,0
10,2.9,26.685714285714283,1.86,26.8,81,0.1,5.7,702.8,21.8,315.1,0.1749,Low Risk,0
10,2.1,26.74285714285714,2.39,26.0,75,0.9,7.0,700.6,22.4,312.9,0.1611,Low Risk,0
10,2.2,26.728571428571428,2.16,26.8,82,0.1,6.7,702.1,22.0,311.4,0.1839,Low Risk,0
10,1.3000000000000005,26.728571428571428,2.67,27.0,78,0.0,7.8,701.5,22.2,314.7,0.1903,High Risk,2
10,1.1,26.95714285714286,2.49,27.9,84,0.0,7.6,698.6,22.4,310.9,0.2038,High Risk,2
10,1.1,27.0,2.18,27.5,100,0.0,8.0,699.7,22.2,311.1,0.19,High Risk,2
10,1.1,26.957142857142856,1.53,26.7,100,0.0,5.8,700.1,22.0,312.6,0.1975,High Risk,2
10,1.1,26.7,1.81,25.0,100,0.1,7.3,700.2,21.8,312.3,0.1778,High Risk,2
10,0.2,26.6,1.53,25.3,100,0.0,6.1,701.4,22.8,313.4,0.1698,High Risk,2
10,0.1,26.557142857142857,1.56,26.5,91,0.0,5.4,700.6,21.8,310.7,0.2008,High Risk,2
10,0.1,26.585714285714285,2.15,27.2,100,0.0,8.0,695.6,22.1,313.4,0.2053,High Risk,2
10,0.2,26.342857142857135,1.95,26.2,100,0.1,7.5,698.0,22.2,314.5,0.2103,High Risk,2
10,0.8999999999999999,26.04285714285714,1.38,25.4,100,0.7,5.5,696.7,22.2,311.8,0.2136,High Risk,2
10,2.1,26.042857142857144,2.25,26.7,100,1.2,8.5,700.3,22.6,312.5,0.2153,Low Risk,0
11,2.0,26.27142857142857,1.81,26.6,99,0.0,6.8,700.4,22.0,312.0,0.2059,Low Risk,0
11,2.8,26.5,2.01,26.9,90,0.8,6.8,700.4,22.0,313.4,0.187,Low Risk,0
11,3.4,26.285714285714285,1.9,25.0,91,0.6,7.0,698.6,22.5,311.7,0.1998,Low Risk,0
11,3.5,25.957142857142856,1.9,24.9,83,0.1,6.4,701.0,22.0,311.6,0.1907,Low Risk,0
11,3.4,25.88571428571429,1.83,25.7,100,0.0,7.2,701.1,22.3,312.8,0.1921,Low Risk,0
11,2.7,25.75714285714286,1.77,24.5,100,0.0,7.3,698.1,22.1,313.4,0.2014,Low Risk,0
11,4.6000000000000005,24.77142857142857,1.73,19.8,86,3.1,7.6,697.8,22.3,313.2,0.2145,Low Risk,0
11,7.2,24.414285714285715,1.81,24.1,88,2.6,6.7,700.0,22.2,312.5,0.207,Low Risk,0
11,6.4,24.314285714285717,2.17,26.2,74,0.0,6.2,702.7,21.9,313.8,0.1954,Low Risk,0
11,5.8,24.328571428571426,1.93,25.1,85,0.0,6.6,702.5,21.4,313.3,0.197,Low Risk,0
11,5.7,24.157142857142865,1.67,23.7,91,0.0,6.5,700.8,21.5,311.6,0.201,Low Risk,0
11,5.7,24.328571428571426,2.03,26.9,85,0.0,6.5,698.9,21.4,309.8,0.2132,Low Risk,0
11,5.7,24.342857142857145,1.8,24.6,85,0.0,6.3,701.3,22.0,313.6,0.2234,Low Risk,0
11,2.6,25.028571428571432,1.55,24.6,77,0.0,4.9,699.3,21.3,312.7,0.1975,Low Risk,0
11,0.5,24.842857142857135,1.9,22.8,82,0.5,6.9,698.8,22.0,311.7,0.1925,High Risk,2
11,0.5,24.87142857142857,2.15,26.4,80,0.0,6.6,696.8,22.0,315.0,0.1979,High Risk,2
11,0.5,25.17142857142857,2.59,27.2,84,0.0,8.1,700.2,22.3,314.9,0.211,High Risk,2
11,0.5,25.357142857142858,1.76,25.0,100,0.0,7.1,699.1,22.2,314.5,0.2034,High Risk,2
11,0.5,24.928571428571427,1.63,23.9,100,0.0,6.9,700.1,22.3,313.3,0.1879,High Risk,2
11,0.5,24.728571428571428,1.65,23.2,100,0.0,7.2,696.6,22.1,309.2,0.1957,High Risk,2
11,0.5,24.471428571428568,1.48,22.8,99,0.0,6.5,700.3,21.9,314.4,0.1958,High Risk,2
11,0.0,24.58571428571429,1.5,23.6,81,0.0,5.2,696.4,22.0,311.9,0.1858,High Risk,2
11,0.2,23.97142857142857,1.88,22.1,80,0.2,6.9,701.6,21.7,312.3,0.1857,High Risk,2
11,0.2,23.5,1.98,23.9,74,0.0,6.2,700.8,22.1,314.1,0.1774,High Risk,2
11,0.2,23.128571428571423,2.17,22.4,62,0.0,6.1,699.6,21.5,315.4,0.1933,High Risk,2
11,0.7,22.857142857142858,2.31,22.0,76,0.5,8.1,700.8,22.3,314.8,0.2125,High Risk,2
11,5.7,22.214285714285715,1.57,18.7,86,5.0,7.3,698.5,21.7,313.2,0.2108,Low Risk,0
11,14.1,21.557142857142857,1.19,18.2,88,8.4,5.8,700.1,22.0,313.9,0.1952,Low Risk,0
11,14.9,20.9,1.36,19.0,80,0.8,5.8,701.2,22.1,311.7,0.2223,Low Risk,0
11,14.7,20.757142857142856,1.79,21.1,84,0.0,7.2,695.4,22.3,311.1,0.1947,Low Risk,0
12,14.7,20.442857142857143,1.53,21.7,100,0.0,7.1,699.3,21.5,314.3,0.1904,Low Risk,0
12,14.7,20.214285714285715,1.32,20.8,100,0.0,6.4,700.0,21.9,313.4,0.1659,Low Risk,0
12,14.2,20.042857142857144,1.95,20.8,82,0.0,7.8,699.7,22.2,311.3,0.1985,Low Risk,0
12,9.2,20.47142857142857,1.44,21.7,94,0.0,6.3,702.2,22.5,312.9,0.1821,Low Risk,0
12,0.8,20.942857142857143,1.41,21.5,95,0.0,6.3,698.3,22.0,313.7,0.2173,High Risk,2
12,0.0,21.47142857142857,1.84,22.7,83,0.0,6.8,699.1,21.8,314.1,0.1769,High Risk,2
12,0.0,21.528571428571432,1.55,21.5,85,0.0,6.2,697.1,22.6,313.8,0.2149,High Risk,2
12,0.0,21.442857142857143,1.63,21.1,83,0.0,6.5,702.3,22.2,312.6,0.1986,High Risk,2
12,0.0,21.342857142857145,1.69,20.1,100,0.0,8.5,699.6,22.4,312.0,0.1783,High Risk,2
12,0.0,21.228571428571428,1.23,20.0,100,0.0,6.2,699.3,21.6,313.1,0.1706,High Risk,2
12,0.0,20.957142857142856,1.29,19.8,100,0.0,6.6,699.9,22.2,314.0,0.2011,High Risk,2
12,9.8,20.11428571428572,1.08,15.6,86,9.8,6.0,701.0,21.7,314.1,0.1817,Low Risk,0
12,49.3,18.67142857142857,0.55,12.6,91,39.5,4.0,700.5,21.6,314.9,0.166,Low Risk,0
12,52.6,17.88571428571429,1.2,16.0,91,3.3,6.9,704.0,22.2,313.0,0.2252,Low Risk,0
12,52.7,17.185714285714287,0.82,16.2,78,0.1,4.0,700.7,22.2,311.7,0.2086,Low Risk,0
12,52.7,16.9,1.62,18.1,76,0.0,6.9,699.3,21.9,314.3,0.1784,Low Risk,0
12,52.7,16.67142857142857,1.71,18.4,68,0.0,6.4,699.2,22.4,313.1,0.1683,Low Risk,0
12,52.7,16.557142857142857,1.9,19.0,66,0.0,6.7,699.4,21.9,311.5,0.2133,Low Risk,0
12,42.89999999999999,17.014285714285712,1.44,18.8,84,0.0,6.5,697.7,21.9,313.7,0.1752,Low Risk,0
12,4.199999999999993,18.085714285714285,1.83,20.1,78,0.8,7.2,700.1,22.0,314.7,0.197,Low Risk,0
12,2.499999999999993,18.571428571428573,1.38,19.4,86,1.6,6.2,701.2,21.9,313.5,0.2021,Low Risk,0
12,2.599999999999993,18.885714285714283,1.31,18.4,92,0.2,6.6,699.1,22.4,314.7,0.1878,Low Risk,0
12,2.599999999999993,18.942857142857143,1.44,18.5,71,0.0,5.6,698.8,21.7,312.4,0.1809,Low Risk,0
12,2.599999999999993,18.9,1.07,18.1,97,0.0,5.8,702.3,21.8,312.1,0.167,Low Risk,0
12,2.599999999999993,18.7,1.17,17.6,98,0.0,6.6,697.9,21.6,314.0,0.2024,Low Risk,0
12,2.599999999999993,18.27142857142857,0.97,15.8,93,0.0,5.8,696.9,22.6,312.6,0.2313,Low Risk,0
12,1.799999999999993,17.842857142857145,1.69,17.1,88,0.0,8.8,698.3,21.9,314.4,0.1783,High Risk,2
12,0.1999999999999929,17.614285714285714,1.27,17.8,80,0.0,5.8,697.7,21.8,313.2,0.1806,High Risk,2
12,0.0,17.62857142857143,1.19,18.5,83,0.0,5.4,700.6,21.9,314.5,0.2072,High Risk,2
12,0.0,17.52857142857143,1.36,17.8,80,0.0,6.2,699.5,22.3,313.8,0.159,High Risk,2
12,0.0,17.442857142857143,1.63,17.5,73,0.0,6.9,699.7,22.2,311.9,0.1837,High Risk,2
1,0.0,17.357142857142858,1.61,17.0,72,0.0,6.9,701.7,21.8,310.6,0.1987,High Risk,2
1,0.0,17.400000000000002,1.3,16.1,72,0.0,5.9,699.0,21.9,313.9,0.1831,High Risk,2
1,0.9999999999999928,17.271428571428572,0.97,16.2,89,1.0,5.4,701.2,21.6,313.7,0.2033,High Risk,2
1,5.5999999999999925,16.685714285714287,0.81,13.7,100,4.6,6.0,702.3,22.0,311.8,0.2017,Low Risk,0
1,5.5999999999999925,16.17142857142857,0.97,14.9,100,0.0,6.6,699.3,22.4,314.0,0.1973,Low Risk,0
1,19.89999999999999,15.785714285714286,0.93,15.1,90,14.3,5.6,701.1,21.8,314.7,0.1842,Low Risk,0
1,44.1,15.1,0.56,12.7,89,24.2,4.0,699.6,22.2,312.2,0.1894,Low Risk,0
1,101.0,14.1,0.61,10.0,100,56.9,6.2,701.4,21.8,310.7,0.1967,Low Risk,0
1,103.3,13.585714285714284,0.73,12.5,100,2.3,5.9,697.6,21.7,314.2,0.1987,Low Risk,0
1,102.3,13.571428571428571,1.47,16.1,81,0.0,7.5,697.5,22.2,314.5,0.217,Low Risk,0
1,97.7,14.214285714285714,1.74,18.2,70,0.0,6.8,699.4,22.7,312.1,0.2065,Low Risk,0
1,97.7,14.87142857142857,1.8,19.5,76,0.0,7.1,698.7,22.2,313.9,0.1899,Low Risk,0
1,101.7,15.12857142857143,1.19,16.9,91,18.3,6.5,699.2,21.9,313.4,0.204,Low Risk,0
1,86.8,15.885714285714286,1.03,18.0,100,9.3,5.8,699.7,21.9,312.9,0.205,Low Risk,0
1,31.599999999999994,16.97142857142857,1.32,17.6,100,1.7,7.6,701.1,22.6,313.7,0.1857,Low Risk,0
1,40.49999999999999,17.4,1.35,15.5,91,11.2,8.0,699.4,22.1,312.4,0.2043,Low Risk,0
1,69.8,17.02857142857143,1.04,13.5,91,29.3,7.1,698.8,21.8,311.7,0.192,Low Risk,0
1,93.1,15.971428571428572,0.74,10.8,97,23.3,6.7,699.5,22.0,313.5,0.1999,Low Risk,0
1,93.1,15.471428571428572,1.3,16.0,95,0.0,7.8,698.8,22.1,313.3,0.2107,Low Risk,0
1,74.8,15.114285714285714,1.49,14.4,79,0.0,8.3,698.6,22.1,309.9,0.2109,Low Risk,0
1,68.4,14.985714285714286,1.61,17.1,84,2.9,8.0,697.6,22.5,311.6,0.1825,Low Risk,0
1,66.7,15.042857142857144,1.58,18.0,98,0.0,8.7,700.1,22.4,312.2,0.1788,Low Risk,0
1,55.49999999999999,15.442857142857145,1.12,18.3,99,0.0,6.1,699.1,22.1,313.6,0.2222,Low Risk,0
1,26.199999999999992,16.45714285714286,1.52,20.6,90,0.0,6.7,701.4,22.0,311.2,0.2223,Low Risk,0
1,2.899999999999993,17.514285714285716,1.42,18.2,100,0.0,7.9,697.8,22.1,312.6,0.2065,Low Risk,0
1,3.2999999999999927,17.957142857142856,1.87,19.1,100,0.4,9.9,699.2,21.8,315.3,0.1911,Low Risk,0
1,3.899999999999993,18.1,1.04,15.4,100,0.6,6.8,702.7,22.3,313.1,0.1911,Low Risk,0
1,15.999999999999991,17.571428571428573,0.8,13.4,90,15.0,5.4,698.6,21.9,313.2,0.1809,Low Risk,0
1,40.6,16.97142857142857,0.84,13.8,94,24.6,5.8,699.6,22.1,312.9,0.1988,Low Risk,0
1,40.89999999999999,16.614285714285714,0.92,15.8,100,0.3,5.9,698.2,22.5,314.2,0.1937,Low Risk,0
1,41.49999999999999,16.15714285714286,1.78,17.4,89,0.6,9.2,698.0,22.2,313.1,0.1941,Low Risk,0
2,41.7,15.714285714285714,0.9,15.1,100,0.2,6.0,702.3,22.1,312.7,0.1783,Low Risk,0
2,41.3,15.571428571428571,1.48,18.1,99,0.0,8.2,700.3,21.8,313.2,0.2099,Low Risk,0
2,40.7,16.014285714285712,1.43,18.5,100,0.0,7.8,700.2,22.0,314.6,0.2023,Low Risk,0
2,26.2,16.514285714285712,1.19,16.9,100,0.5,7.1,697.5,21.7,313.5,0.2024,Low Risk,0
2,2.399999999999993,17.157142857142855,1.67,18.3,100,0.8,9.2,700.5,22.2,313.1,0.1688,Low Risk,0
2,2.399999999999993,17.37142857142857,1.44,17.3,100,0.3,8.4,701.7,21.4,314.4,0.1728,Low Risk,0
2,4.699999999999992,16.885714285714283,0.91,14.0,99,2.9,6.5,701.7,22.3,312.4,0.1791,Low Risk,0
2,4.499999999999993,17.242857142857144,1.78,17.6,78,0.0,8.0,701.0,22.2,309.2,0.2072,Low Risk,0
2,4.499999999999993,17.37142857142857,1.75,19.0,86,0.0,8.0,698.3,22.0,313.5,0.1882,Low Risk,0
2,4.499999999999993,17.5,1.44,19.4,100,0.0,7.5,700.5,21.8,313.5,0.18,Low Risk,0
2,3.999999999999993,18.057142857142857,1.48,20.8,100,0.0,7.2,701.0,22.0,312.3,0.2054,Low Risk,0
2,3.1999999999999926,18.8,2.01,23.5,96,0.0,8.3,697.3,21.5,312.7,0.1907,Low Risk,0
2,2.899999999999993,20.24285714285714,2.71,27.4,92,0.0,9.2,698.3,22.2,314.5,0.2011,Low Risk,0
2,0.0999999999999929,21.8,2.07,24.9,100,0.1,8.4,701.3,22.0,313.5,0.1803,High Risk,2
2,0.0999999999999929,22.75714285714286,1.73,24.3,100,0.0,7.2,701.3,22.5,314.8,0.1951,High Risk,2
2,0.0999999999999929,23.37142857142857,1.68,23.3,100,0.0,7.3,697.7,22.1,313.3,0.2156,High Risk,2
2,0.0999999999999929,23.942857142857143,1.88,23.4,100,0.0,8.1,701.2,22.1,312.8,0.2141,High Risk,2
2,0.0999999999999929,24.4,1.66,24.0,100,0.0,7.0,700.1,22.1,313.8,0.1837,High Risk,2
2,0.0999999999999929,23.97142857142857,1.08,20.5,100,0.0,5.3,701.2,21.7,313.4,0.1914,High Risk,2
2,0.0999999999999929,23.314285714285717,2.06,22.8,83,0.0,7.6,699.0,21.9,313.5,0.2077,High Risk,2
2,23.699999999999992,22.0,1.29,15.7,89,23.7,7.4,701.0,22.0,312.7,0.1969,Low Risk,0
2,23.699999999999992,21.54285714285714,1.67,21.1,85,0.0,6.8,701.3,21.9,312.3,0.2008,Low Risk,0
2,23.799999999999997,20.97142857142857,1.63,19.3,84,0.1,7.2,699.5,21.8,312.4,0.2163,Low Risk,0
2,23.999999999999996,20.62857142857143,1.97,21.0,80,0.2,7.6,700.0,21.9,313.6,0.1988,Low Risk,0
2,24.799999999999997,19.8,1.32,18.2,87,0.8,6.4,699.0,22.0,313.8,0.1866,Low Risk,0
2,25.09999999999999,19.65714285714285,1.06,19.5,100,0.3,5.5,702.5,22.7,309.8,0.2144,Low Risk,0
2,25.09999999999999,19.32857142857143,1.35,20.5,99,0.0,6.6,699.8,21.9,312.1,0.1832,Low Risk,0
2,1.399999999999993,20.15714285714285,1.81,21.5,100,0.0,8.5,698.6,21.8,311.1,0.1952,High Risk,2
2,7.599999999999993,20.12857142857143,1.53,20.9,100,6.2,7.4,698.9,22.0,312.4,0.1869,Low Risk,0
3,9.099999999999994,20.485714285714284,2.63,21.8,81,1.6,9.9,700.2,22.5,312.3,0.1777,Low Risk,0
3,9.199999999999992,20.54285714285714,1.63,21.4,83,0.3,6.4,701.1,22.5,313.2,0.194,Low Risk,0
3,8.499999999999995,21.11428571428572,1.76,22.2,86,0.1,6.9,698.0,22.6,313.2,0.1965,Low Risk,0
3,10.599999999999993,21.414285714285715,1.68,21.6,89,2.4,7.0,702.8,22.0,315.6,0.1918,Low Risk,0
3,15.099999999999993,21.228571428571428,1.26,19.2,84,4.5,5.6,700.5,22.2,313.4,0.2106,Low Risk,0
3,32.599999999999994,20.342857142857145,1.64,15.3,85,17.5,9.2,700.7,21.7,313.8,0.1842,Low Risk,0
3,38.89999999999999,19.457142857142856,0.86,14.7,91,12.5,5.4,699.9,21.9,311.3,0.201,Low Risk,0
3,37.39999999999999,19.385714285714283,1.77,21.3,82,0.1,6.9,700.0,21.7,312.6,0.1774,Low Risk,0
3,37.1,19.8,1.83,24.3,100,0.0,7.6,699.8,22.1,311.7,0.2315,Low Risk,0
3,37.7,19.88571428571429,1.92,22.8,100,0.7,8.5,701.5,22.0,313.7,0.1857,Low Risk,0
3,48.8,19.5,0.97,18.9,100,13.5,5.2,700.0,22.1,313.1,0.1713,Low Risk,0
3,65.0,19.82857142857143,2.56,21.5,94,20.7,11.3,701.2,21.7,312.6,0.1921,Low Risk,0
3,59.8,20.12857142857143,1.23,17.4,97,12.3,6.9,699.3,22.3,314.1,0.199,Low Risk,0
3,50.9,20.528571428571432,1.24,17.5,89,3.6,6.4,700.3,21.3,312.7,0.2088,Low Risk,0
3,51.6,20.314285714285717,1.7,19.8,84,0.8,7.3,698.8,21.9,314.6,0.2116,Low Risk,0
3,51.6,20.15714285714285,1.84,23.2,82,0.0,6.6,701.8,22.0,314.6,0.2049,Low Risk,0
3,50.9,20.342857142857145,2.09,24.1,81,0.0,7.1,698.7,21.4,312.2,0.2082,Low Risk,0
3,38.29999999999999,21.02857142857143,1.48,23.7,87,0.9,5.5,699.5,22.1,314.3,0.2121,Low Risk,0
3,19.1,21.071428571428573,1.73,21.8,81,1.5,6.5,699.5,21.9,313.1,0.1993,Low Risk,0
3,7.599999999999997,21.928571428571427,2.18,23.4,73,0.8,6.9,699.5,22.2,312.5,0.1841,Low Risk,0
3,4.199999999999997,22.842857142857135,2.06,23.9,79,0.2,6.9,701.1,22.6,313.5,0.1969,Low Risk,0
3,5.599999999999997,23.27142857142857,1.45,22.8,84,2.2,5.4,699.5,22.1,311.1,0.1848,Low Risk,0
3,5.599999999999997,23.52857142857143,2.12,25.0,85,0.0,7.3,702.1,22.3,312.4,0.2113,Low Risk,0
3,6.799999999999997,23.61428571428571,2.41,24.7,79,1.2,7.8,698.8,22.4,313.5,0.2136,Low Risk,0
3,6.199999999999997,23.95714285714286,2.91,26.1,77,0.3,8.7,700.3,22.1,312.6,0.2145,Low Risk,0
3,4.699999999999997,24.585714285714285,2.07,26.2,85,0.0,6.8,698.8,21.7,314.3,0.1783,Low Risk,0
3,24.3,24.04285714285714,1.06,19.6,93,20.4,5.1,700.6,21.5,312.5,0.2115,Low Risk,0
3,28.8,24.1,2.25,24.3,96,4.7,9.0,700.0,22.1,313.1,0.187,Low Risk,0
3,26.7,24.342857142857145,2.24,24.5,70,0.1,6.5,699.8,21.9,312.9,0.2011,Low Risk,0
3,26.7,24.571428571428573,2.56,26.6,76,0.0,7.4,701.8,22.4,311.2,0.208,Low Risk,0
3,28.8,24.942857142857147,2.17,27.3,86,3.3,6.9,699.0,21.9,313.5,0.174,Low Risk,0
4,28.6,24.87142857142857,2.49,25.6,73,0.1,7.2,700.9,22.0,313.4,0.2085,Low Risk,0
4,28.6,24.542857142857144,1.95,23.9,69,0.0,5.7,698.8,21.7,310.7,0.1723,Low Risk,0
4,8.2,25.414285714285715,2.31,25.7,78,0.0,7.1,700.2,21.9,310.0,0.1926,Low Risk,0
4,3.5,25.77142857142857,2.6,26.8,70,0.0,6.9,698.2,21.7,312.5,0.2102,Low Risk,0
4,3.4,26.085714285714285,2.75,26.7,68,0.0,7.1,699.0,21.7,314.5,0.2155,Low Risk,0
4,3.5,26.285714285714285,3.78,28.0,65,0.1,8.9,699.9,22.0,316.3,0.2077,Low Risk,0
4,0.3,26.471428571428568,2.68,28.6,79,0.1,7.5,702.7,21.8,310.8,0.1871,High Risk,2
4,1.0,26.314285714285717,2.24,24.5,70,0.8,6.5,700.2,22.8,315.0,0.1865,High Risk,2
4,1.0,26.857142857142858,2.73,27.7,73,0.0,7.3,702.5,22.3,314.4,0.1934,High Risk,2
4,1.0,26.928571428571427,2.58,26.2,61,0.0,6.1,700.3,22.3,312.3,0.1964,High Risk,2
4,1.0,27.257142857142856,2.54,29.1,77,0.0,6.8,699.4,22.0,315.3,0.2087,High Risk,2
4,1.0,27.857142857142858,2.76,30.9,75,0.0,6.8,702.3,22.0,313.6,0.1946,High Risk,2
4,0.9000000000000001,28.342857142857145,3.03,31.4,82,0.0,8.0,700.7,21.9,312.7,0.1886,High Risk,2
4,1.5,28.342857142857145,2.32,28.6,83,0.7,6.8,699.0,22.8,310.9,0.1902,High Risk,2
4,0.7,29.157142857142865,3.43,30.2,80,0.0,9.2,700.7,22.0,313.1,0.2126,High Risk,2
4,0.7,29.514285714285712,3.48,30.2,58,0.0,6.8,699.6,21.8,313.0,0.1964,High Risk,2
4,1.1,29.62857142857143,2.21,27.0,65,0.4,5.4,697.0,21.8,315.7,0.2184,High Risk,2
4,1.2,29.22857142857143,2.97,26.3,77,0.1,8.8,701.4,22.1,311.9,0.2098,High Risk,2
4,3.7,28.714285714285715,2.83,27.3,80,2.5,8.4,701.6,22.4,311.9,0.1877,Low Risk,0
4,4.4,28.057142857142857,3.23,26.8,77,0.7,9.4,702.8,22.3,312.4,0.1888,Low Risk,0
4,8.100000000000001,27.457142857142856,3.2,24.4,76,4.4,10.1,700.6,21.8,316.2,0.1939,Low Risk,0
4,8.4,26.785714285714285,1.93,25.5,81,0.3,6.2,699.6,21.8,311.6,0.1935,Low Risk,0
4,8.5,26.428571428571427,2.52,27.7,88,0.1,8.1,701.3,22.4,314.6,0.2129,Low Risk,0
4,8.8,26.457142857142856,2.47,27.2,85,0.7,7.8,701.3,22.6,311.1,0.1874,Low Risk,0
4,10.3,26.842857142857135,2.31,29.0,82,1.6,6.6,702.5,22.0,313.5,0.1972,Low Risk,0
4,10.6,26.557142857142857,1.5,25.3,85,2.8,5.1,699.9,22.4,313.1,0.2006,Low Risk,0
4,18.4,26.314285714285717,1.75,25.1,91,8.5,6.4,699.8,21.6,312.2,0.2061,Low Risk,0
4,14.0,26.58571428571429,1.71,26.3,88,0.0,5.8,698.9,21.7,313.9,0.2026,Low Risk,0
4,16.1,26.51428571428572,2.16,25.0,88,2.4,7.7,700.8,21.7,312.0,0.2015,Low Risk,0
4,22.0,26.385714285714283,2.06,26.8,98,6.0,7.6,697.7,22.1,311.1,0.1884,Low Risk,0
5,21.6,26.485714285714288,2.33,27.9,97,0.3,8.2,701.2,21.9,312.6,0.1899,Low Risk,0
5,25.0,26.185714285714287,1.49,26.9,100,5.0,5.6,700.9,22.1,311.9,0.1993,Low Risk,0
5,26.8,26.37142857142857,1.68,26.6,97,4.6,6.2,700.9,22.4,313.3,0.1927,Low Risk,0
5,23.0,26.62857142857143,2.01,26.9,94,4.7,7.1,700.2,21.8,312.7,0.1816,Low Risk,0
5,28.200000000000003,26.77142857142857,2.58,27.3,88,5.2,8.4,702.3,22.0,314.9,0.189,Low Risk,0
5,29.9,26.9,2.24,25.9,87,4.1,7.6,701.3,21.6,312.6,0.1981,Low Risk,0
5,25.7,26.77142857142857,1.77,25.9,84,1.8,5.8,699.1,22.3,313.3,0.2134,Low Risk,0
5,25.4,26.87142857142857,1.87,28.6,83,0.0,5.5,699.1,22.3,311.6,0.1814,Low Risk,0
5,20.4,27.014285714285712,2.11,27.9,81,0.0,6.2,698.7,22.1,312.5,0.179,Low Risk,0
5,18.700000000000003,26.942857142857143,2.82,26.1,86,2.9,9.4,700.8,22.0,311.9,0.207,Low Risk,0
5,14.400000000000002,27.11428571428572,2.34,28.1,100,0.4,8.4,698.5,21.8,314.4,0.1894,Low Risk,0
5,10.200000000000005,27.342857142857135,2.48,28.9,84,1.0,7.3,701.6,21.6,312.1,0.1828,Low Risk,0
5,6.100000000000002,27.657142857142865,2.02,28.1,81,0.0,5.9,702.0,22.1,312.2,0.1953,Low Risk,0
5,5.200000000000002,28.3,2.68,30.4,83,0.9,7.4,698.7,22.2,313.4,0.1821,Low Risk,0
5,5.200000000000002,28.81428571428572,2.32,32.2,81,0.0,5.9,699.7,22.6,312.1,0.2286,Low Risk,0
5,5.200000000000002,29.457142857142856,2.98,32.4,74,0.0,6.9,700.0,21.9,314.7,0.1839,Low Risk,0
5,2.4000000000000017,30.45714285714286,3.6,33.1,78,0.1,8.6,701.3,22.1,315.3,0.1984,Low Risk,0
5,2.0000000000000018,30.942857142857147,5.98,31.5,67,0.0,12.9,702.4,22.3,311.9,0.2033,Moderate Risk,1
5,1.000000000000002,31.485714285714288,4.17,32.7,61,0.0,7.9,697.5,22.3,314.0,0.2098,High Risk,2
5,1.000000000000002,32.300000000000004,4.63,33.8,64,0.0,8.9,699.5,21.8,312.0,0.1794,High Risk,2
5,0.1000000000000018,32.885714285714286,5.25,34.5,66,0.0,10.2,699.6,21.9,312.6,0.2024,High Risk,2
5,0.1000000000000018,33.25714285714285,4.92,34.8,62,0.0,8.9,697.9,21.8,313.8,0.1709,High Risk,2
5,0.1000000000000018,33.67142857142857,6.51,35.3,69,0.0,12.9,699.3,21.7,313.2,0.2002,High Risk,2
5,0.0,34.04285714285714,4.61,35.7,61,0.0,8.0,700.6,22.4,313.2,0.1947,High Risk,2
5,0.0,34.714285714285715,4.51,36.2,60,0.0,7.6,699.6,22.0,314.3,0.2068,High Risk,2
5,0.0,35.18571428571429,9.12,36.0,57,0.0,14.7,697.7,22.0,314.3,0.1995,High Risk,2
5,0.0,35.44285714285714,6.93,35.6,55,0.0,10.9,704.3,22.1,313.1,0.1939,High Risk,2
5,1.700000000000002,35.07142857142857,3.44,31.9,77,1.7,8.4,700.4,22.0,312.2,0.195,High Risk,2
5,8.900000000000002,34.05714285714286,2.11,27.7,92,7.2,7.1,700.2,21.9,313.0,0.1737,Low Risk,0
5,14.800000000000002,33.01428571428571,1.82,28.0,90,5.9,5.9,698.4,21.8,311.8,0.1833,Low Risk,0
5,19.000000000000004,31.62857142857143,1.26,26.0,96,4.2,4.7,700.4,22.5,313.9,0.2184,Low Risk,0
6,29.6,30.342857142857135,1.7,27.2,100,10.6,6.3,699.8,21.8,312.8,0.1986,Low Risk,0
6,32.1,29.342857142857135,1.9,29.0,100,2.5,6.6,697.2,21.7,311.7,0.2058,Low Risk,0
6,32.1,28.4,2.18,29.0,84,0.0,6.4,698.4,22.0,314.6,0.1863,Low Risk,0
6,30.500000000000004,27.9,2.46,28.4,81,0.1,7.1,701.2,22.6,313.0,0.2086,Low Risk,0
6,29.1,27.97142857142857,2.36,28.2,90,5.8,7.6,702.9,21.8,312.1,0.1914,Low Risk,0
